,r2,pct_budgetary,pct_performant,decision_length
gpl:4;noise:False;A:0.1,0.8456850357465165,1.0,0.5280898876404494,10.0
gpl:4;noise:False;A:0.9,0.9600012732726518,1.0,0.5617977528089888,11.0
gpl:4;noise:False;A:None,0.938656387776256,1.0,0.4943820224719101,4.0
