,r2,pct_budgetary,pct_performant,decision_length
gpl:4;noise:False;A:0.1,0.844972690587681,1.0,0.5730337078651685,5.5
gpl:4;noise:False;A:0.9,0.9605483222130679,1.0,0.6853932584269663,6.0
gpl:4;noise:False;A:None,0.9370897079372139,1.0,0.550561797752809,3.0
gpl:4;noise:True;A:0.1,0.8145653205901793,1.0,0.47191011235955055,5.0
gpl:4;noise:True;A:0.9,0.9230288857395031,1.0,0.3146067415730337,2.0
gpl:4;noise:True;A:None,0.9033234455146923,1.0,0.3707865168539326,2.0
